product_code,product_name,product_type,product_subtype,product_price
CLO-MA-12882746,Polo Ralph Lauren icon logo short sleeve pique shirt in navy,clothing,Designer,89.5
CLO-MA-12882759,Polo Ralph Lauren sport capsule front logo T-shirt classic fit in yellow,clothing,Designer,65
CLO-MA-12882757,Polo Ralph Lauren multi logo oversized fit T-shirt in yellow,clothing,Designer,65
CLO-MA-12882756,Polo Ralph Lauren logo front T-shirt custom fit in washed yellow,clothing,Designer,65
CLO-MA-12882758,Polo Ralph Lauren icon logo cotton terry T-shirt in light blue,clothing,Designer,59.5
CLO-MA-12882755,Polo Ralph Lauren icon logo T-shirt custom fit in light blue,clothing,Designer,55
CLO-MA-12882751,Polo Ralph Lauren icon logo tiped pique polo custom fit in pink,clothing,Designer,115
CLO-MA-12882755,Polo Ralph Lauren icon logo T-shirt custom fit in light green,clothing,Designer,55
CLO-MA-12882748,Polo Ralph Lauren icon logo short sleeve slim fit oxford shirt in yellow,clothing,Designer,115
CLO-MA-12882752,Polo Ralph Lauren large multi logo oversized fit pique polo in navy,clothing,Designer,125
CLO-MA-12882760,Polo Ralph Lauren preppy bear print sweatshirt in light blue,clothing,Designer,168
CLO-MA-12882752,Polo Ralph Lauren center logo stripe sleeve sweat rugby polo in green multi,clothing,Designer,168
CLO-MA-12882755,Polo Ralph Lauren icon logo stripe T-shirt custom fit in blue/white,clothing,Designer,55
CLO-MA-12882756,Polo Ralph Lauren preppy bear print T-shirt custom fit in white,clothing,Designer,69.5
CLO-MA-12882751,Polo Ralph Lauren icon logo slim fit pique polo in mid blue,clothing,Designer,110
CLO-MA-12882755,Polo Ralph Lauren icon logo T-shirt custom fit in purple,clothing,Designer,55
CLO-MA-12882756,Polo Ralph Lauren center icon logo T-shirt custom fit in washed blue,clothing,Designer,59.5
CLO-MA-12882764,Polo Ralph Lauren Prepster icon logo stretch twill shorts in mountain green,clothing,Designer,89.5
CLO-MA-12882756,Polo Ralph Lauren center icon logo T-shirt custom fit in cream,clothing,Designer,59.5
CLO-MA-12882746,Polo Ralph Lauren icon logo button down pique shirt in mid green,clothing,Designer,98.5
CLO-MA-12882749,Polo Ralph Lauren bear logo oxford shirt custom fit in light blue,clothing,Designer,125
CLO-MA-12882757,Polo Ralph Lauren kayak print T-shirt classic fit in mid green,clothing,Designer,69.5
CLO-MA-12882746,Polo Ralph Lauren icon logo button down pique shirt in navy,clothing,Designer,89.5
CLO-MA-12882755,Polo Ralph Lauren icon logo T-shirt custom fit in mid green,clothing,Designer,55
CLO-MA-12882752,Polo Ralph Lauren center chest logo multi stripe pique polo classic fit in yellow,clothing,Designer,125
CLO-MA-12882749,Polo Ralph Lauren icon logo linen shirt custom fit in white,clothing,Designer,125
CLO-MA-12882746,Polo Ralph Lauren icon logo button down pique shirt in pink,clothing,Designer,98.5
CLO-MA-12882757,Polo Ralph Lauren icon logo heavyweight classic fit T-shirt in camel,clothing,Designer,55
CLO-MA-12882748,Polo Ralph Lauren icon logo short sleeve pique shirt in pink,clothing,Designer,89.5
CLO-MA-12571354,ASOS DESIGN oversized sweatshirt in black with spine back print and chest print,clothing,Hoodies & Sweatshirts,37
CLO-MA-12592874,ASOS DESIGN oversized rugby sweatshirt with piping in green,clothing,Hoodies & Sweatshirts,49
CLO-MA-12882760,Polo Ralph Lauren icon logo spa terry sweatshirt in washed red,clothing,Hoodies & Sweatshirts,125
CLO-MA-12882760,Polo Ralph Lauren preppy bear print sweatshirt in light blue,clothing,Hoodies & Sweatshirts,168
CLO-MA-12549399,Converse Classic unisex sweatshirt with chevron embroidery in lilac,clothing,Hoodies & Sweatshirts,60
CLO-MA-12882760,Polo Ralph Lauren multi logo oversized fit hoodie in navy,clothing,Hoodies & Sweatshirts,148
CLO-MA-12046973,Nike Club Winter fleece with contrast pocket in black/grape,clothing,Hoodies & Sweatshirts,135
CLO-MA-12047054,Nike Club crew neck sweatshirt in elemental gold,clothing,Hoodies & Sweatshirts,50
CLO-MA-12047055,Nike Club hoodie in light menta,clothing,Hoodies & Sweatshirts,55
CLO-MA-12097145,Nike Running Trail Dri-FIT hoodie in blue,clothing,Hoodies & Sweatshirts,80
CLO-MA-12112857,Sergio Tacchini half zip with logo sweat in red,clothing,Hoodies & Sweatshirts,78
CLO-MA-12082854,New Balance State hoodie in ivory,clothing,Hoodies & Sweatshirts,85
CLO-MA-12082855,New Balance back print logo hoodie in black,clothing,Hoodies & Sweatshirts,70
CLO-MA-12368871,PUMA Essentials 1/4 zip fleece in dark gray,clothing,Hoodies & Sweatshirts,55
CLO-MA-12549399,Converse Classic hoodie with chevron embroidery in lilac,clothing,Hoodies & Sweatshirts,65
CLO-MA-12679379,Reclaimed Vintage unisex eternal growth hoodie in burnt orange,clothing,Hoodies & Sweatshirts,69.9
CLO-MA-12714381,Reclaimed Vintage unisex 'Utopia' hoodie in off-white,clothing,Hoodies & Sweatshirts,69.9
CLO-MA-12762530,The North face NSE box print logo hoodie in khaki,clothing,Hoodies & Sweatshirts,65
CLO-MA-12762522,The North Face Cyclone zip-up all over print wind hoodie in black and white,clothing,Hoodies & Sweatshirts,85
CLO-MA-12885490,The North Face NSE Box pullover hoodie in white,clothing,Hoodies & Sweatshirts,65
CLO-MA-2007203,ASOS DESIGN lightweight hoodie in black,clothing,Hoodies & Sweatshirts,26
CLO-MA-12047054,Nike Club crew neck sweatshirt in light thistle,clothing,Hoodies & Sweatshirts,50
CLO-MA-12082854,New Balance linear logo hoodie in black,clothing,Hoodies & Sweatshirts,75
CLO-MA-12126042,Parlez Belton cut & sew sweatshirt in navy,clothing,Hoodies & Sweatshirts,140
CLO-MA-1979854,Karl Kani signature half-zip troyer fleece in gray,clothing,Hoodies & Sweatshirts,103
CLO-MA-11615343,Lyle & Scott crew neck sweatshirt in navy,clothing,Hoodies & Sweatshirts,104
CLO-MA-11734786,Fila striped sweatshirt with elbow pads in oatmeal,clothing,Hoodies & Sweatshirts,76
CLO-MA-11884079,Vintage Supply north dakota collegiate sweatshirt in brown,clothing,Hoodies & Sweatshirts,73
CLO-MA-12087881,G-Star Lash long sleeve top in brown,clothing,Hoodies & Sweatshirts,120
CLO-MA-12164340,GANT original icon logo sweatshirt in black,clothing,Hoodies & Sweatshirts,120
CLO-MA-12164338,GANT original icon logo half zip sweatshirt in gray heather,clothing,Hoodies & Sweatshirts,130
CLO-MA-12333998,adidas Sportswear Lounge x Street hoodie in beige,clothing,Hoodies & Sweatshirts,80
CLO-MA-12720876,Fred Perry tipped hoodie in khaki,clothing,Hoodies & Sweatshirts,125
CLO-MA-11345286,Berghaus Houlton half zip fleece in navy,clothing,Hoodies & Sweatshirts,114.3
CLO-MA-11606121,Barbour Beacon large tartan logo crew neck sweatshirt in green,clothing,Hoodies & Sweatshirts,130
CLO-MA-11734783,Fila color block sweatshirt with logo in blue,clothing,Hoodies & Sweatshirts,89
CLO-MA-12645229,ASOS DESIGN Smiley Collab unisex sweatshirt with Smiley all over print in blue and white,clothing,Hoodies & Sweatshirts,55.1
CLO-MA-12720877,Fred Perry crew neck sweatshirt in green,clothing,Hoodies & Sweatshirts,125
CLO-MA-12720876,Fred Perry tipped sleeve hoodie in navy,clothing,Hoodies & Sweatshirts,150
CLO-MA-1930711,9N1M SENSE hoodie with hypnotic print in white,clothing,Hoodies & Sweatshirts,111
CLO-MA-10317384,Le Breve lounge felix hoodie in gray - part of a set,clothing,Hoodies & Sweatshirts,25
CLO-MA-10532914,Under Armour Rival fleece hoodie in maroon,clothing,Hoodies & Sweatshirts,50
